month_period,id,masterId,propertyId,roomId,numChild,price,commission,range_booking_arrival,num_of_nights,price_per_day,status_confirmed,status_new,subStatus_noShow,subStatus_nonPayment,subStatus_none,subStatus_walkin,title_Honeymoon_decor,title_RO,title_Teman_kim_kasih_breakfast,title_Twin_bed,arrivalTime_16_30,arrivalTime__,groupNote_Room_Only_,custom1_Paid_OTA,custom1_Paid_by_OTA_Auto_Adjusted,referer_Booking_com,refererEditable_Booking_com,channel_booking,apiSource_Booking_com,allowChannelUpdate_all,allowAutoAction_disable,allowAutoAction_enable,allowReview_default,allowCancellation__type_propertyDefault_,cancelTime_2024_08_05T03_15_10Z,year,month,year_month,total_capacity_nights,used_room_nights,leftover_rooms,cal_days_covered,cal_numAvail_mean,cal_numAvail_min,cal_numAvail_max,cal_numAvail_std,cal_numAvail_zero_days,cal_numAvail_low_days,cal_minStay_mean,cal_minStay_max,cal_minStay_restrict_days,cal_maxStay_mean,cal_multiplier_mean,cal_multiplier_max,cal_override_days,cal_soldout_rate,cal_low_avail_rate,cal_restrict_rate,cal_override_rate,prop_latitude,prop_longitude,prop_checkin_start_min,prop_checkin_end_min,prop_checkout_end_min,prop_booking_cutoff_hour,prop_vat_rate,prop_feature_codes_count,prop_group_keywords_count,prop_type_bedAndBreakfast,prop_type_bungalow,prop_type_guesthouse,prop_type_hotel,prop_type_resort,prop_type_villa,prop_country_ID,ch_channel_count,ch_enabled_ratio,ch_publish_ratio,ch_connect_inventory_ratio,ch_connect_limited_ratio,ch_price_per_day_ratio,review_count,avg_review_score,avg_facilities_score,avg_comfort_score,avg_staff_score,avg_value_score,avg_clean_score,avg_location_score,tfidf_beach,tfidf_clean,tfidf_da,tfidf_de,tfidf_der,tfidf_die,tfidf_el,tfidf_en,tfidf_est,tfidf_et,tfidf_friendly,tfidf_good,tfidf_great,tfidf_hotel,tfidf_la,tfidf_le,tfidf_location,tfidf_muy,tfidf_nice,tfidf_place,tfidf_pool,tfidf_que,tfidf_room,tfidf_sehr,tfidf_staff,tfidf_stay,tfidf_super,tfidf_trs,tfidf_un,tfidf_und,qty,room_cfg_qty_raw,room_cfg_min_price,room_cfg_min_stay,room_cfg_max_stay,room_cfg_max_people,room_cfg_max_adult,room_cfg_max_children,room_cfg_tax_percentage,room_cfg_tax_person,room_cfg_rack_rate,room_cfg_cleaning_fee,room_cfg_security_deposit,room_cfg_sell_priority,room_cfg_room_size,room_cfg_block_after_checkout_days,room_cfg_control_priority,room_cfg_include_in_reports,room_cfg_units_count,room_cfg_has_unallocated_unit,room_cfg_feature_count,room_cfg_roomType_bungalow,room_cfg_roomType_double,room_cfg_roomType_family,room_cfg_roomType_quadruple,room_cfg_roomType_single,room_cfg_roomType_triple,room_cfg_roomType_twin,room_cfg_roomType_twindouble,room_cfg_roomType_villa,room_cfg_restrictionStrategy_staythrough,room_cfg_overbookingProtection_property,room_cfg_overbookingProtection_room,room_cfg_unitAllocation_perbooking,room_fc_airport_shuttle,room_fc_air_conditioning,room_fc_baggage_storage,room_fc_balcony,room_fc_bar,room_fc_bathrobe,room_fc_bathroom,room_fc_bath_or_shower,room_fc_bath_shower,room_fc_bath_toilet,room_fc_beach,room_fc_beach_front,room_fc_beach_view,room_fc_bedroom,room_fc_bed_double,room_fc_bed_single,room_fc_bicycle,room_fc_breakfast_included,room_fc_breakfast_in_room,room_fc_breakfast_possible,room_fc_cable,room_fc_car_available,room_fc_cleaning_included,room_fc_cleaning_possible,room_fc_closets_in_room,room_fc_coffee_maker,room_fc_cycling,room_fc_deck_patio_uncovered,room_fc_desk,room_fc_dining_area,room_fc_dining_room_seats,room_fc_garden,room_fc_hair_dryer,room_fc_hangers,room_fc_iron,room_fc_kettle,room_fc_laptop_friendly,room_fc_linens,room_fc_luxory_linen,room_fc_minibar,room_fc_mountain_biking,room_fc_private_bathroom,room_fc_reception_24_hour,room_fc_refrigerator,room_fc_restaurant,room_fc_room_soundproofed,room_fc_safe,room_fc_satellite,room_fc_scuba_or_snorkeling,room_fc_separate_toilet_area,room_fc_shampoo,room_fc_sitting_area,room_fc_tables_and_chairs,room_fc_toiletries,room_fc_towels,room_fc_tv,room_fc_tv_hd_32_plus,room_fc_wakeupcall,room_fc_wifi
2025-01,64304024.333333336,60200249.89626083,158990,502851,0.0,3540825.0,814389.6666666666,14.333333333333334,10.333333333333334,378047.7272727273,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,2025,1,2025_01,31,30.0,1.0,2.0,0.5,0.0,1.0,0.7071067811865476,1.0,2.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-8.3551833,116.0764021,840,1320,660,24,0,0,1,0,1,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,7.071428571428571,6.428571428571429,6.785714285714286,8.392857142857142,6.785714285714286,7.142857142857143,7.884615384615385,0.06215039751906211,0.0,0.0,0.08823737111089022,0.014337243510819341,0.056079046362499115,0.06503683378534772,0.07280912254445766,0.01078443800795466,0.0,0.05727909443284971,0.0,0.027845312387190235,0.0,0.23924883178357684,0.025549636576930882,0.0,0.06648296928920613,0.0,0.0,0.0,0.021371166836091353,0.0,0.08482841907913183,0.08950331773600238,0.0,0.03178273479720375,0.0,0.0842167623444057,0.0396493241664022,1,1,0,1.0,365,2,2.0,1.0,0,0,0,0,0,5.0,16.0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2025-02,65047385.0,60200249.89626083,158990,502851,0.0,555741.0,127820.5,27.0,1.5,413991.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2025,2,2025_02,28,11.0,17.0,2.0,0.5,0.0,1.0,0.7071067811865476,1.0,2.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-8.3551833,116.0764021,840,1320,660,24,0,0,1,0,1,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,7.071428571428571,6.428571428571429,6.785714285714286,8.392857142857142,6.785714285714286,7.142857142857143,7.884615384615385,0.06215039751906211,0.0,0.0,0.08823737111089022,0.014337243510819341,0.056079046362499115,0.06503683378534772,0.07280912254445766,0.01078443800795466,0.0,0.05727909443284971,0.0,0.027845312387190235,0.0,0.23924883178357684,0.025549636576930882,0.0,0.06648296928920613,0.0,0.0,0.0,0.021371166836091353,0.0,0.08482841907913183,0.08950331773600238,0.0,0.03178273479720375,0.0,0.0842167623444057,0.0396493241664022,1,1,0,1.0,365,2,2.0,1.0,0,0,0,0,0,5.0,16.0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2025-03,66021531.0,60200249.89626083,158990,502851,0.0,2565031.25,589937.0,33.75,5.25,512830.625,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2025,3,2025_03,31,21.0,10.0,2.0,0.5,0.0,1.0,0.7071067811865476,1.0,2.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-8.3551833,116.0764021,840,1320,660,24,0,0,1,0,1,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,7.071428571428571,6.428571428571429,6.785714285714286,8.392857142857142,6.785714285714286,7.142857142857143,7.884615384615385,0.06215039751906211,0.0,0.0,0.08823737111089022,0.014337243510819341,0.056079046362499115,0.06503683378534772,0.07280912254445766,0.01078443800795466,0.0,0.05727909443284971,0.0,0.027845312387190235,0.0,0.23924883178357684,0.025549636576930882,0.0,0.06648296928920613,0.0,0.0,0.0,0.021371166836091353,0.0,0.08482841907913183,0.08950331773600238,0.0,0.03178273479720375,0.0,0.0842167623444057,0.0396493241664022,1,1,0,1.0,365,2,2.0,1.0,0,0,0,0,0,5.0,16.0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2025-04,68280712.0,61832084.67219562,158990,502851,0.0,1631610.0,375270.5,10.0,2.75,578880.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2025,4,2025_04,30,15.0,15.0,2.0,0.5,0.0,1.0,0.7071067811865476,1.0,2.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-8.3551833,116.0764021,840,1320,660,24,0,0,1,0,1,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,7.071428571428571,6.428571428571429,6.785714285714286,8.392857142857142,6.785714285714286,7.142857142857143,7.884615384615385,0.06215039751906211,0.0,0.0,0.08823737111089022,0.014337243510819341,0.056079046362499115,0.06503683378534772,0.07280912254445766,0.01078443800795466,0.0,0.05727909443284971,0.0,0.027845312387190235,0.0,0.23924883178357684,0.025549636576930882,0.0,0.06648296928920613,0.0,0.0,0.0,0.021371166836091353,0.0,0.08482841907913183,0.08950331773600238,0.0,0.03178273479720375,0.0,0.0842167623444057,0.0396493241664022,1,1,0,1.0,365,2,2.0,1.0,0,0,0,0,0,5.0,16.0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2025-05,69563838.625,61485284.90922822,158990,502851,0.0,1246069.125,286595.875,13.125,2.5,472121.7083333334,8.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,2025,5,2025_05,31,23.0,8.0,2.0,0.5,0.0,1.0,0.7071067811865476,1.0,2.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-8.3551833,116.0764021,840,1320,660,24,0,0,1,0,1,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,7.071428571428571,6.428571428571429,6.785714285714286,8.392857142857142,6.785714285714286,7.142857142857143,7.884615384615385,0.06215039751906211,0.0,0.0,0.08823737111089022,0.014337243510819341,0.056079046362499115,0.06503683378534772,0.07280912254445766,0.01078443800795466,0.0,0.05727909443284971,0.0,0.027845312387190235,0.0,0.23924883178357684,0.025549636576930882,0.0,0.06648296928920613,0.0,0.0,0.0,0.021371166836091353,0.0,0.08482841907913183,0.08950331773600238,0.0,0.03178273479720375,0.0,0.0842167623444057,0.0396493241664022,1,1,0,1.0,365,2,2.0,1.0,0,0,0,0,0,5.0,16.0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2025-06,70177244.0,60200249.89626083,158990,502851,0.0,2015309.3333333333,446271.1666666667,31.166666666666668,3.5,528247.0694444445,4.0,2.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,2025,6,2025_06,30,26.0,4.0,2.0,0.5,0.0,1.0,0.7071067811865476,1.0,2.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-8.3551833,116.0764021,840,1320,660,24,0,0,1,0,1,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,7.071428571428571,6.428571428571429,6.785714285714286,8.392857142857142,6.785714285714286,7.142857142857143,7.884615384615385,0.06215039751906211,0.0,0.0,0.08823737111089022,0.014337243510819341,0.056079046362499115,0.06503683378534772,0.07280912254445766,0.01078443800795466,0.0,0.05727909443284971,0.0,0.027845312387190235,0.0,0.23924883178357684,0.025549636576930882,0.0,0.06648296928920613,0.0,0.0,0.0,0.021371166836091353,0.0,0.08482841907913183,0.08950331773600238,0.0,0.03178273479720375,0.0,0.0842167623444057,0.0396493241664022,1,1,0,1.0,365,2,2.0,1.0,0,0,0,0,0,5.0,16.0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2025-07,71276025.6923077,62383048.30481602,158990,502851,0.0,1516507.923076923,348796.6923076923,34.23076923076923,2.0,754053.3846153846,7.0,6.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,13.0,13.0,0.0,13.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,13.0,13.0,2025,7,2025_07,31,27.0,4.0,2.0,0.5,0.0,1.0,0.7071067811865476,1.0,2.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-8.3551833,116.0764021,840,1320,660,24,0,0,1,0,1,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,7.071428571428571,6.428571428571429,6.785714285714286,8.392857142857142,6.785714285714286,7.142857142857143,7.884615384615385,0.06215039751906211,0.0,0.0,0.08823737111089022,0.014337243510819341,0.056079046362499115,0.06503683378534772,0.07280912254445766,0.01078443800795466,0.0,0.05727909443284971,0.0,0.027845312387190235,0.0,0.23924883178357684,0.025549636576930882,0.0,0.06648296928920613,0.0,0.0,0.0,0.021371166836091353,0.0,0.08482841907913183,0.08950331773600238,0.0,0.03178273479720375,0.0,0.0842167623444057,0.0396493241664022,1,1,0,1.0,365,2,2.0,1.0,0,0,0,0,0,5.0,16.0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2025-08,71194816.36363636,61240495.72387349,158990,502851,0.0,2227119.909090909,515695.2727272727,66.81818181818181,2.6363636363636362,798532.3030303031,7.0,4.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,11.0,11.0,0.0,11.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,11.0,11.0,2025,8,2025_08,31,29.0,2.0,2.0,0.5,0.0,1.0,0.7071067811865476,1.0,2.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-8.3551833,116.0764021,840,1320,660,24,0,0,1,0,1,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,7.071428571428571,6.428571428571429,6.785714285714286,8.392857142857142,6.785714285714286,7.142857142857143,7.884615384615385,0.06215039751906211,0.0,0.0,0.08823737111089022,0.014337243510819341,0.056079046362499115,0.06503683378534772,0.07280912254445766,0.01078443800795466,0.0,0.05727909443284971,0.0,0.027845312387190235,0.0,0.23924883178357684,0.025549636576930882,0.0,0.06648296928920613,0.0,0.0,0.0,0.021371166836091353,0.0,0.08482841907913183,0.08950331773600238,0.0,0.03178273479720375,0.0,0.0842167623444057,0.0396493241664022,1,1,0,1.0,365,2,2.0,1.0,0,0,0,0,0,5.0,16.0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2025-09,73707257.5,61322614.40922822,158990,502851,0.0,1803195.0,414734.875,41.0,2.5,720363.9895833334,3.0,5.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,2025,9,2025_09,30,25.0,5.0,2.0,0.5,0.0,1.0,0.7071067811865476,1.0,2.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-8.3551833,116.0764021,840,1320,660,24,0,0,1,0,1,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,7.071428571428571,6.428571428571429,6.785714285714286,8.392857142857142,6.785714285714286,7.142857142857143,7.884615384615385,0.06215039751906211,0.0,0.0,0.08823737111089022,0.014337243510819341,0.056079046362499115,0.06503683378534772,0.07280912254445766,0.01078443800795466,0.0,0.05727909443284971,0.0,0.027845312387190235,0.0,0.23924883178357684,0.025549636576930882,0.0,0.06648296928920613,0.0,0.0,0.0,0.021371166836091353,0.0,0.08482841907913183,0.08950331773600238,0.0,0.03178273479720375,0.0,0.0842167623444057,0.0396493241664022,1,1,0,1.0,365,2,2.0,1.0,0,0,0,0,0,5.0,16.0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2025-10,75957471.83333333,60200249.89626083,158990,502851,0.0,1483070.0,341106.1666666667,25.166666666666668,2.8333333333333335,550353.1277777777,2.0,4.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,2025,10,2025_10,31,23.0,8.0,2.0,0.5,0.0,1.0,0.7071067811865476,1.0,2.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-8.3551833,116.0764021,840,1320,660,24,0,0,1,0,1,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,7.071428571428571,6.428571428571429,6.785714285714286,8.392857142857142,6.785714285714286,7.142857142857143,7.884615384615385,0.06215039751906211,0.0,0.0,0.08823737111089022,0.014337243510819341,0.056079046362499115,0.06503683378534772,0.07280912254445766,0.01078443800795466,0.0,0.05727909443284971,0.0,0.027845312387190235,0.0,0.23924883178357684,0.025549636576930882,0.0,0.06648296928920613,0.0,0.0,0.0,0.021371166836091353,0.0,0.08482841907913183,0.08950331773600238,0.0,0.03178273479720375,0.0,0.0842167623444057,0.0396493241664022,1,1,0,1.0,365,2,2.0,1.0,0,0,0,0,0,5.0,16.0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2025-11,77758638.14285715,60200249.89626082,158990,502851,0.0,1012361.7142857143,232843.42857142858,12.571428571428571,2.4285714285714284,424076.1904761905,1.0,6.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0,2025,11,2025_11,30,24.0,6.0,2.0,0.5,0.0,1.0,0.7071067811865476,1.0,2.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-8.3551833,116.0764021,840,1320,660,24,0,0,1,0,1,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,7.071428571428571,6.428571428571429,6.785714285714286,8.392857142857142,6.785714285714286,7.142857142857143,7.884615384615385,0.06215039751906211,0.0,0.0,0.08823737111089022,0.014337243510819341,0.056079046362499115,0.06503683378534772,0.07280912254445766,0.01078443800795466,0.0,0.05727909443284971,0.0,0.027845312387190235,0.0,0.23924883178357684,0.025549636576930882,0.0,0.06648296928920613,0.0,0.0,0.0,0.021371166836091353,0.0,0.08482841907913183,0.08950331773600238,0.0,0.03178273479720375,0.0,0.0842167623444057,0.0396493241664022,1,1,0,1.0,365,2,2.0,1.0,0,0,0,0,0,5.0,16.0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2025-12,76837448.8,60200249.896260835,158990,502851,0.0,1674801.2,385204.2,62.2,3.2,488118.55333333334,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,2025,12,2025_12,31,16.0,15.0,2.0,0.5,0.0,1.0,0.7071067811865476,1.0,2.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,-8.3551833,116.0764021,840,1320,660,24,0,0,1,0,1,0,0,0,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,7.071428571428571,6.428571428571429,6.785714285714286,8.392857142857142,6.785714285714286,7.142857142857143,7.884615384615385,0.06215039751906211,0.0,0.0,0.08823737111089022,0.014337243510819341,0.056079046362499115,0.06503683378534772,0.07280912254445766,0.01078443800795466,0.0,0.05727909443284971,0.0,0.027845312387190235,0.0,0.23924883178357684,0.025549636576930882,0.0,0.06648296928920613,0.0,0.0,0.0,0.021371166836091353,0.0,0.08482841907913183,0.08950331773600238,0.0,0.03178273479720375,0.0,0.0842167623444057,0.0396493241664022,1,1,0,1.0,365,2,2.0,1.0,0,0,0,0,0,5.0,16.0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
